         ps       /tb_final/rst  /tb_final/detector         
          delta     /tb_final/ena                           
                      /tb_final/clk                         
                               /tb_final/din                
                                /tb_final/cond              
          0  +0               U U U UUUUUUUU 0    U 
 7455000000  +1               0 1 1 01110001 0    0 
 7460000000  +1               0 1 0 01110001 0    0 
 7465000000  +1               0 1 1 01110001 0    0 
 7470000000  +1               0 1 0 01110001 0    0 
 7475000000  +1               0 1 1 01110001 0    0 
 7480000000  +1               0 1 0 01110001 0    0 
 7485000000  +1               0 1 1 01110001 0    0 
 7490000000  +1               0 1 0 01110001 0    0 
 7495000000  +1               0 1 1 01110001 0    0 
 7500000000  +1               0 1 0 01110001 0    0 
 7505000000  +1               0 1 1 01110001 0    0 
 7510000000  +1               0 1 0 01110001 0    0 
 7515000000  +1               0 1 1 01110001 0    0 
 7520000000  +1               0 1 0 01110001 0    0 
 7525000000  +1               0 1 1 01110001 0    0 
 7530000000  +1               0 1 0 01110001 0    0 
 7535000000  +1               0 1 1 01110001 0    0 
 7540000000  +1               0 1 0 01110001 0    0 
 7545000000  +1               0 1 1 01110001 0    0 
 7550000000  +1               0 1 0 01110001 0    0 
 7555000000  +1               0 1 1 01110001 0    0 
 7560000000  +1               0 1 0 01110001 0    0 
 7565000000  +1               0 1 1 01110001 0    0 
 7570000000  +1               0 1 0 01110001 0    0 
 7575000000  +1               0 1 1 01110001 0    0 
 7580000000  +1               0 1 0 01110001 0    0 
 7585000000  +1               0 1 1 01110001 0    0 
 7590000000  +1               0 1 0 01110001 0    0 
 7595000000  +1               0 1 1 01110001 0    0 
 7600000000  +1               0 1 0 01110001 0    0 
 7605000000  +1               0 1 1 01110001 0    0 
 7610000000  +1               0 1 0 01110001 0    0 
 7615000000  +1               0 1 1 01110001 0    0 
 7620000000  +1               0 1 0 01110001 0    0 
 7625000000  +1               0 1 1 01110001 0    0 
 7630000000  +1               0 1 0 01110001 0    0 
 7635000000  +1               0 1 1 01110001 0    0 
 7640000000  +1               0 1 0 01110001 0    0 
 7645000000  +1               0 1 1 01110001 0    0 
 7650000000  +1               0 1 0 01110001 0    0 
 7655000000  +1               0 1 1 01110001 0    0 
 7660000000  +1               0 1 0 01110001 0    0 
 7665000000  +1               0 1 1 01110001 0    0 
 7670000000  +1               0 1 0 01110001 0    0 
 7675000000  +1               0 1 1 01110001 0    0 
 7680000000  +1               0 1 0 01110001 0    0 
 7685000000  +1               0 1 1 01110001 0    0 
 7690000000  +1               0 1 0 01110001 0    0 
 7695000000  +1               0 1 1 01110001 0    0 
 7700000000  +1               0 1 0 01110001 0    0 
 7705000000  +1               0 1 1 01110001 0    0 
 7710000000  +1               0 1 0 01110001 0    0 
 7715000000  +1               0 1 1 01110001 0    0 
 7720000000  +1               0 1 0 01110001 0    0 
 7725000000  +1               0 1 1 01110001 0    0 
 7730000000  +1               0 1 0 01110001 0    0 
 7735000000  +1               0 1 1 01110001 0    0 
 7740000000  +1               0 1 0 01110001 0    0 
 7745000000  +1               0 1 1 01110001 0    0 
 7750000000  +1               0 1 0 01110001 0    0 
 7755000000  +1               0 1 1 01110001 0    0 
 7760000000  +1               0 1 0 01110001 0    0 
 7765000000  +1               0 1 1 01110001 0    0 
 7770000000  +1               0 1 0 01110001 0    0 
 7775000000  +1               0 1 1 01110001 0    0 
 7780000000  +1               0 1 0 01110001 0    0 
 7785000000  +1               0 1 1 01110001 0    0 
 7790000000  +1               0 1 0 01110001 0    0 
 7795000000  +1               0 1 1 01110001 0    0 
 7800000000  +1               0 1 0 01110001 0    0 
 7805000000  +1               0 1 1 01110001 0    0 
 7810000000  +1               0 1 0 01110001 0    0 
 7815000000  +1               0 1 1 01110001 0    0 
 7820000000  +1               0 1 0 01110001 0    0 
 7825000000  +1               0 1 1 01110001 0    0 
 7830000000  +1               0 1 0 01110001 0    0 
 7835000000  +1               0 1 1 01110001 0    0 
 7840000000  +1               0 1 0 01110001 0    0 
 7845000000  +1               0 1 1 01110001 0    0 
 7850000000  +1               0 1 0 01110001 0    0 
 7855000000  +1               0 1 1 01110001 0    0 
 7860000000  +1               0 1 0 01110001 0    0 
 7865000000  +1               0 1 1 01110001 0    0 
 7870000000  +1               0 1 0 01110001 0    0 
 7875000000  +1               0 1 1 01110001 0    0 
 7880000000  +1               0 1 0 01110001 0    0 
 7885000000  +1               0 1 1 01110001 0    0 
 7890000000  +1               0 1 0 01110001 0    0 
 7895000000  +1               0 1 1 01110001 0    0 
 7900000000  +1               0 1 0 01110001 0    0 
 7905000000  +1               0 1 1 01110001 0    0 
 7910000000  +1               0 1 0 01110001 0    0 
 7915000000  +1               0 1 1 01110001 0    0 
 7920000000  +1               0 1 0 01110001 0    0 
 7925000000  +1               0 1 1 01110001 0    0 
 7930000000  +1               0 1 0 01110001 0    0 
 7935000000  +1               0 1 1 01110001 0    0 
 7940000000  +1               0 1 0 01110001 0    0 
 7945000000  +1               0 1 1 01110001 0    0 
 7950000000  +1               0 1 0 01110001 0    0 
 7955000000  +1               0 1 1 01110001 0    0 
 7960000000  +1               0 1 0 01110001 0    0 
 7965000000  +1               0 1 1 01110001 0    0 
 7970000000  +1               0 1 0 01110001 0    0 
 7975000000  +1               0 1 1 01110001 0    0 
 7980000000  +1               0 1 0 01110001 0    0 
 7985000000  +1               0 1 1 01110001 0    0 
 7990000000  +1               0 1 0 01110001 0    0 
 7995000000  +1               0 1 1 01110001 0    0 
 8000000000  +1               0 1 0 01110001 0    0 
 8005000000  +1               0 1 1 01110001 0    0 
 8010000000  +1               0 1 0 01110001 0    0 
 8015000000  +1               0 1 1 01110001 0    0 
 8020000000  +1               0 1 0 01110001 0    0 
 8025000000  +1               0 1 1 01110001 0    0 
 8030000000  +1               0 1 0 01110001 0    0 
 8035000000  +1               0 1 1 01110001 0    0 
 8040000000  +1               0 1 0 01110001 0    0 
 8045000000  +1               0 1 1 01110001 0    0 
 8050000000  +1               0 1 0 01110001 0    0 
 8055000000  +1               0 1 1 01110001 0    0 
 8060000000  +1               0 1 0 01110001 0    0 
 8065000000  +1               0 1 1 01110001 0    0 
 8070000000  +1               0 1 0 01110001 0    0 
 8075000000  +1               0 1 1 01110001 0    0 
 8080000000  +1               0 1 0 01110001 0    0 
 8085000000  +1               0 1 1 01110001 0    0 
 8090000000  +1               0 1 0 01110001 0    0 
 8095000000  +1               0 1 1 01110001 0    0 
 8100000000  +1               0 1 0 01110001 0    0 
 8105000000  +1               0 1 1 01110001 0    0 
 8110000000  +1               0 1 0 01110001 0    0 
 8115000000  +1               0 1 1 01110001 0    0 
 8120000000  +1               0 1 0 01110001 0    0 
 8125000000  +1               0 1 1 01110001 0    0 
 8130000000  +1               0 1 0 01110001 0    0 
 8135000000  +1               0 1 1 01110001 0    0 
 8140000000  +1               0 1 0 01110001 0    0 
 8145000000  +1               0 1 1 01110001 0    0 
 8150000000  +1               0 1 0 01110001 0    0 
 8155000000  +1               0 1 1 01110001 0    0 
 8160000000  +1               0 1 0 01110001 0    0 
 8165000000  +1               0 1 1 01110001 0    0 
 8170000000  +1               0 1 0 01110001 0    0 
 8175000000  +1               0 1 1 01110001 0    0 
 8180000000  +1               0 1 0 01110001 0    0 
 8185000000  +1               0 1 1 01110001 0    0 
 8190000000  +1               0 1 0 01110001 0    0 
 8195000000  +1               0 1 1 01110001 0    0 
 8200000000  +1               0 1 0 01110001 0    0 
 8205000000  +1               0 1 1 01110001 0    0 
 8210000000  +1               0 1 0 01110001 0    0 
 8215000000  +1               0 1 1 01110001 0    0 
 8220000000  +1               0 1 0 01110001 0    0 
 8225000000  +1               0 1 1 01110001 0    0 
 8230000000  +1               0 1 0 01110001 0    0 
 8235000000  +1               0 1 1 01110001 0    0 
 8240000000  +1               0 1 0 01110001 0    0 
 8245000000  +1               0 1 1 01110001 0    0 
 8250000000  +1               0 1 0 01110001 0    0 
 8255000000  +1               0 1 1 01110001 0    0 
 8260000000  +1               0 1 0 01110001 0    0 
 8265000000  +1               0 1 1 01110001 0    0 
 8270000000  +1               0 1 0 01110001 0    0 
 8275000000  +1               0 1 1 01110001 0    0 
 8280000000  +1               0 1 0 01110001 0    0 
 8285000000  +1               0 1 1 01110001 0    0 
 8290000000  +1               0 1 0 01110001 0    0 
 8295000000  +1               0 1 1 01110001 0    0 
 8300000000  +1               0 1 0 01110001 0    0 
 8305000000  +1               0 1 1 01110001 0    0 
 8310000000  +1               0 1 0 01110001 0    0 
 8315000000  +1               0 1 1 01110001 0    0 
 8320000000  +1               0 1 0 01110001 0    0 
 8325000000  +1               0 1 1 01110001 0    0 
 8330000000  +1               0 1 0 01110001 0    0 
 8335000000  +1               0 1 1 01110001 0    0 
 8340000000  +1               0 1 0 01110001 0    0 
 8345000000  +1               0 1 1 01110001 0    0 
 8350000000  +1               0 1 0 01110001 0    0 
 8355000000  +1               0 1 1 01110001 0    0 
 8360000000  +1               0 1 0 01110001 0    0 
 8365000000  +1               0 1 1 01110001 0    0 
 8370000000  +1               0 1 0 01110001 0    0 
 8375000000  +1               0 1 1 01110001 0    0 
 8380000000  +1               0 1 0 01110001 0    0 
 8385000000  +1               0 1 1 01110001 0    0 
 8390000000  +1               0 1 0 01110001 0    0 
 8395000000  +1               0 1 1 01110001 0    0 
 8400000000  +1               0 1 0 01110001 0    0 
 8405000000  +1               0 1 1 01110001 0    0 
 8410000000  +1               0 1 0 01110001 0    0 
 8415000000  +1               0 1 1 01110001 0    0 
 8420000000  +1               0 1 0 01110001 0    0 
 8425000000  +1               0 1 1 01110001 0    0 
 8430000000  +1               0 1 0 01110001 0    0 
 8435000000  +1               0 1 1 01110001 0    0 
 8440000000  +1               0 1 0 01110001 0    0 
 8445000000  +1               0 1 1 01110001 0    0 
 8450000000  +1               0 1 0 01110001 0    0 
 8455000000  +1               0 1 1 01110001 0    0 
 8460000000  +1               0 1 0 01110001 0    0 
 8465000000  +1               0 1 1 01110001 0    0 
 8470000000  +1               0 1 0 01110001 0    0 
 8475000000  +1               0 1 1 01110001 0    0 
 8480000000  +1               0 1 0 01110001 0    0 
 8485000000  +1               0 1 1 01110001 0    0 
 8490000000  +1               0 1 0 01110001 0    0 
 8495000000  +1               0 1 1 01110001 0    0 
 8500000000  +1               0 1 0 01110001 0    0 
 8505000000  +1               0 1 1 01110001 0    0 
 8510000000  +1               0 1 0 01110001 0    0 
 8515000000  +1               0 1 1 01110001 0    0 
 8520000000  +1               0 1 0 01110001 0    0 
 8525000000  +1               0 1 1 01110001 0    0 
 8530000000  +1               0 1 0 01110001 0    0 
 8535000000  +1               0 1 1 01110001 0    0 
 8540000000  +1               0 1 0 01110001 0    0 
 8545000000  +1               0 1 1 01110001 0    0 
 8550000000  +1               0 1 0 01110001 0    0 
 8555000000  +1               0 1 1 01110001 0    0 
 8560000000  +1               0 1 0 01110001 0    0 
 8565000000  +1               0 1 1 01110001 0    0 
 8570000000  +1               0 1 0 01110001 0    0 
 8575000000  +1               0 1 1 01110001 0    0 
 8580000000  +1               0 1 0 01110001 0    0 
 8585000000  +1               0 1 1 01110001 0    0 
 8590000000  +1               0 1 0 01110001 0    0 
 8595000000  +1               0 1 1 01110001 0    0 
 8600000000  +1               0 1 0 01110001 0    0 
 8605000000  +1               0 1 1 01110001 0    0 
 8610000000  +1               0 1 0 01110001 0    0 
 8615000000  +1               0 1 1 01110001 0    0 
 8620000000  +1               0 1 0 01110001 0    0 
 8625000000  +1               0 1 1 01110001 0    0 
 8630000000  +1               0 1 0 01110001 0    0 
 8635000000  +1               0 1 1 01110001 0    0 
 8640000000  +1               0 1 0 01110001 0    0 
 8645000000  +1               0 1 1 01110001 0    0 
 8650000000  +1               0 1 0 01110001 0    0 
 8655000000  +1               0 1 1 01110001 0    0 
 8660000000  +1               0 1 0 01110001 0    0 
 8665000000  +1               0 1 1 01110001 0    0 
 8670000000  +1               0 1 0 01110001 0    0 
 8675000000  +1               0 1 1 01110001 0    0 
 8680000000  +1               0 1 0 01110001 0    0 
 8685000000  +1               0 1 1 01110001 0    0 
 8690000000  +1               0 1 0 01110001 0    0 
 8695000000  +1               0 1 1 01110001 0    0 
 8700000000  +1               0 1 0 01110001 0    0 
 8705000000  +1               0 1 1 01110001 0    0 
 8710000000  +1               0 1 0 01110001 0    0 
 8715000000  +1               0 1 1 01110001 0    0 
 8720000000  +1               0 1 0 01110001 0    0 
 8725000000  +1               0 1 1 01110001 0    0 
 8730000000  +1               0 1 0 01110001 0    0 
 8735000000  +1               0 1 1 01110001 0    0 
 8740000000  +1               0 1 0 01110001 0    0 
 8745000000  +1               0 1 1 01110001 0    0 
 8750000000  +1               0 1 0 01110001 0    0 
 8755000000  +1               0 1 1 01110001 0    0 
 8760000000  +1               0 1 0 01110001 0    0 
 8765000000  +1               0 1 1 01110001 0    0 
 8770000000  +1               0 1 0 01110001 0    0 
 8775000000  +1               0 1 1 01110001 0    0 
 8780000000  +1               0 1 0 01110001 0    0 
 8785000000  +1               0 1 1 01110001 0    0 
 8790000000  +1               0 1 0 01110001 0    0 
 8795000000  +1               0 1 1 01110001 0    0 
 8800000000  +1               0 1 0 01110001 0    0 
 8805000000  +1               0 1 1 01110001 0    0 
 8810000000  +1               0 1 0 01110001 0    0 
 8815000000  +1               0 1 1 01110001 0    0 
 8820000000  +1               0 1 0 01110001 0    0 
 8825000000  +1               0 1 1 01110001 0    0 
 8830000000  +1               0 1 0 01110001 0    0 
 8835000000  +1               0 1 1 01110001 0    0 
 8840000000  +1               0 1 0 01110001 0    0 
 8845000000  +1               0 1 1 01110001 0    0 
 8850000000  +1               0 1 0 01110001 0    0 
 8855000000  +1               0 1 1 01110001 0    0 
 8860000000  +1               0 1 0 01110001 0    0 
 8865000000  +1               0 1 1 01110001 0    0 
 8870000000  +1               0 1 0 01110001 0    0 
 8875000000  +1               0 1 1 01110001 0    0 
 8880000000  +1               0 1 0 01110001 0    0 
 8885000000  +1               0 1 1 01110001 0    0 
 8890000000  +1               0 1 0 01110001 0    0 
 8895000000  +1               0 1 1 01110001 0    0 
 8900000000  +1               0 1 0 01110001 0    0 
 8905000000  +1               0 1 1 01110001 0    0 
 8910000000  +1               0 1 0 01110001 0    0 
 8915000000  +1               0 1 1 01110001 0    0 
 8920000000  +1               0 1 0 01110001 0    0 
 8925000000  +1               0 1 1 01110001 0    0 
 8930000000  +1               0 1 0 01110001 0    0 
 8935000000  +1               0 1 1 01110001 0    0 
 8940000000  +1               0 1 0 01110001 0    0 
 8945000000  +1               0 1 1 01110001 0    0 
 8950000000  +1               0 1 0 01110001 0    0 
 8955000000  +1               0 1 1 01110001 0    0 
 8960000000  +1               0 1 0 01110001 0    0 
 8965000000  +1               0 1 1 01110001 0    0 
 8970000000  +1               0 1 0 01110001 0    0 
 8975000000  +1               0 1 1 01110001 0    0 
 8980000000  +1               0 1 0 01110001 0    0 
 8985000000  +1               0 1 1 01110001 0    0 
 8990000000  +1               0 1 0 01110001 0    0 
 8995000000  +1               0 1 1 01110001 0    0 
 9000000000  +1               0 1 0 01110001 0    0 
 9005000000  +1               0 1 1 01110001 0    0 
 9010000000  +1               0 1 0 01110001 0    0 
 9015000000  +1               0 1 1 01110001 0    0 
 9020000000  +1               0 1 0 01110001 0    0 
 9025000000  +1               0 1 1 01110001 0    0 
 9030000000  +1               0 1 0 01110001 0    0 
 9035000000  +1               0 1 1 01110001 0    0 
 9040000000  +1               0 1 0 01110001 0    0 
 9045000000  +1               0 1 1 01110001 0    0 
 9050000000  +1               0 1 0 01110001 0    0 
 9055000000  +1               0 1 1 01110001 0    0 
 9060000000  +1               0 1 0 01110001 0    0 
 9065000000  +1               0 1 1 01110001 0    0 
 9070000000  +1               0 1 0 01110001 0    0 
 9075000000  +1               0 1 1 01110001 0    0 
 9080000000  +1               0 1 0 01110001 0    0 
 9085000000  +1               0 1 1 01110001 0    0 
 9090000000  +1               0 1 0 01110001 0    0 
 9095000000  +1               0 1 1 01110001 0    0 
 9100000000  +1               0 1 0 01110001 0    0 
 9105000000  +1               0 1 1 01110001 0    0 
 9110000000  +1               0 1 0 01110001 0    0 
 9115000000  +1               0 1 1 01110001 0    0 
 9120000000  +1               0 1 0 01110001 0    0 
 9125000000  +1               0 1 1 01110001 0    0 
 9130000000  +1               0 1 0 01110001 0    0 
 9135000000  +1               0 1 1 01110001 0    0 
 9140000000  +1               0 1 0 01110001 0    0 
 9145000000  +1               0 1 1 01110001 0    0 
 9150000000  +1               0 1 0 01110001 0    0 
 9155000000  +1               0 1 1 01110001 0    0 
 9160000000  +1               0 1 0 01110001 0    0 
 9165000000  +1               0 1 1 01110001 0    0 
 9170000000  +1               0 1 0 01110001 0    0 
 9175000000  +1               0 1 1 01110001 0    0 
 9180000000  +1               0 1 0 01110001 0    0 
 9185000000  +1               0 1 1 01110001 0    0 
 9190000000  +1               0 1 0 01110001 0    0 
 9195000000  +1               0 1 1 01110001 0    0 
 9200000000  +1               0 1 0 01110001 0    0 
 9205000000  +1               0 1 1 01110001 0    0 
 9210000000  +1               0 1 0 01110001 0    0 
 9215000000  +1               0 1 1 01110001 0    0 
 9220000000  +1               0 1 0 01110001 0    0 
 9225000000  +1               0 1 1 01110001 0    0 
 9230000000  +1               0 1 0 01110001 0    0 
 9235000000  +1               0 1 1 01110001 0    0 
 9240000000  +1               0 1 0 01110001 0    0 
 9245000000  +1               0 1 1 01110001 0    0 
 9250000000  +1               0 1 0 01110001 0    0 
 9255000000  +1               0 1 1 01110001 0    0 
 9260000000  +1               0 1 0 01110001 0    0 
 9265000000  +1               0 1 1 01110001 0    0 
 9270000000  +1               0 1 0 01110001 0    0 
 9275000000  +1               0 1 1 01110001 0    0 
 9280000000  +1               0 1 0 01110001 0    0 
 9285000000  +1               0 1 1 01110001 0    0 
 9290000000  +1               0 1 0 01110001 0    0 
 9295000000  +1               0 1 1 01110001 0    0 
 9300000000  +1               0 1 0 01110001 0    0 
 9305000000  +1               0 1 1 01110001 0    0 
 9310000000  +1               0 1 0 01110001 0    0 
 9315000000  +1               0 1 1 01110001 0    0 
 9320000000  +1               0 1 0 01110001 0    0 
 9325000000  +1               0 1 1 01110001 0    0 
 9330000000  +1               0 1 0 01110001 0    0 
 9335000000  +1               0 1 1 01110001 0    0 
 9340000000  +1               0 1 0 01110001 0    0 
 9345000000  +1               0 1 1 01110001 0    0 
 9350000000  +1               0 1 0 01110001 0    0 
 9355000000  +1               0 1 1 01110001 0    0 
 9360000000  +1               0 1 0 01110001 0    0 
 9365000000  +1               0 1 1 01110001 0    0 
 9370000000  +1               0 1 0 01110001 0    0 
 9375000000  +1               0 1 1 01110001 0    0 
 9380000000  +1               0 1 0 01110001 0    0 
 9385000000  +1               0 1 1 01110001 0    0 
 9390000000  +1               0 1 0 01110001 0    0 
 9395000000  +1               0 1 1 01110001 0    0 
 9400000000  +1               0 1 0 01110001 0    0 
 9405000000  +1               0 1 1 01110001 0    0 
 9410000000  +1               0 1 0 01110001 0    0 
 9415000000  +1               0 1 1 01110001 0    0 
 9420000000  +1               0 1 0 01110001 0    0 
 9425000000  +1               0 1 1 01110001 0    0 
 9430000000  +1               0 1 0 01110001 0    0 
 9435000000  +1               0 1 1 01110001 0    0 
 9440000000  +1               0 1 0 01110001 0    0 
 9445000000  +1               0 1 1 01110001 0    0 
 9450000000  +1               0 1 0 01110001 0    0 
 9455000000  +1               0 1 1 01110001 0    0 
 9460000000  +1               0 1 0 01110001 0    0 
 9465000000  +1               0 1 1 01110001 0    0 
 9470000000  +1               0 1 0 01110001 0    0 
 9475000000  +1               0 1 1 01110001 0    0 
 9480000000  +1               0 1 0 01110001 0    0 
 9485000000  +1               0 1 1 01110001 0    0 
 9490000000  +1               0 1 0 01110001 0    0 
 9495000000  +1               0 1 1 01110001 0    0 
 9500000000  +1               0 1 0 01110001 0    0 
 9505000000  +1               0 1 1 01110001 0    0 
 9510000000  +1               0 1 0 01110001 0    0 
 9515000000  +1               0 1 1 01110001 0    0 
 9520000000  +1               0 1 0 01110001 0    0 
 9525000000  +1               0 1 1 01110001 0    0 
 9530000000  +1               0 1 0 01110001 0    0 
 9535000000  +1               0 1 1 01110001 0    0 
 9540000000  +1               0 1 0 01110001 0    0 
 9545000000  +1               0 1 1 01110001 0    0 
 9550000000  +1               0 1 0 01110001 0    0 
 9555000000  +1               0 1 1 01110001 0    0 
 9560000000  +1               0 1 0 01110001 0    0 
 9565000000  +1               0 1 1 01110001 0    0 
 9570000000  +1               0 1 0 01110001 0    0 
 9575000000  +1               0 1 1 01110001 0    0 
 9580000000  +1               0 1 0 01110001 0    0 
 9585000000  +1               0 1 1 01110001 0    0 
 9590000000  +1               0 1 0 01110001 0    0 
 9595000000  +1               0 1 1 01110001 0    0 
 9600000000  +1               0 1 0 01110001 0    0 
 9605000000  +1               0 1 1 01110001 0    0 
 9610000000  +1               0 1 0 01110001 0    0 
 9615000000  +1               0 1 1 01110001 0    0 
 9620000000  +1               0 1 0 01110001 0    0 
 9625000000  +1               0 1 1 01110001 0    0 
 9630000000  +1               0 1 0 01110001 0    0 
 9635000000  +1               0 1 1 01110001 0    0 
 9640000000  +1               0 1 0 01110001 0    0 
 9645000000  +1               0 1 1 01110001 0    0 
 9650000000  +1               0 1 0 01110001 0    0 
 9655000000  +1               0 1 1 01110001 0    0 
 9660000000  +1               0 1 0 01110001 0    0 
 9665000000  +1               0 1 1 01110001 0    0 
 9670000000  +1               0 1 0 01110001 0    0 
 9675000000  +1               0 1 1 01110001 0    0 
 9680000000  +1               0 1 0 01110001 0    0 
 9685000000  +1               0 1 1 01110001 0    0 
 9690000000  +1               0 1 0 01110001 0    0 
 9695000000  +1               0 1 1 01110001 0    0 
 9700000000  +1               0 1 0 01110001 0    0 
 9705000000  +1               0 1 1 01110001 0    0 
 9710000000  +1               0 1 0 01110001 0    0 
 9715000000  +1               0 1 1 01110001 0    0 
 9720000000  +1               0 1 0 01110001 0    0 
 9725000000  +1               0 1 1 01110001 0    0 
 9730000000  +1               0 1 0 01110001 0    0 
 9735000000  +1               0 1 1 01110001 0    0 
 9740000000  +1               0 1 0 01110001 0    0 
 9745000000  +1               0 1 1 01110001 0    0 
 9750000000  +1               0 1 0 01110001 0    0 
 9755000000  +1               0 1 1 01110001 0    0 
 9760000000  +1               0 1 0 01110001 0    0 
 9765000000  +1               0 1 1 01110001 0    0 
 9770000000  +1               0 1 0 01110001 0    0 
 9775000000  +1               0 1 1 01110001 0    0 
 9780000000  +1               0 1 0 01110001 0    0 
 9785000000  +1               0 1 1 01110001 0    0 
 9790000000  +1               0 1 0 01110001 0    0 
 9795000000  +1               0 1 1 01110001 0    0 
 9800000000  +1               0 1 0 01110001 0    0 
 9805000000  +1               0 1 1 01110001 0    0 
 9810000000  +1               0 1 0 01110001 0    0 
 9815000000  +1               0 1 1 01110001 0    0 
 9820000000  +1               0 1 0 01110001 0    0 
 9825000000  +1               0 1 1 01110001 0    0 
 9830000000  +1               0 1 0 01110001 0    0 
 9835000000  +1               0 1 1 01110001 0    0 
 9840000000  +1               0 1 0 01110001 0    0 
 9845000000  +1               0 1 1 01110001 0    0 
 9850000000  +1               0 1 0 01110001 0    0 
 9855000000  +1               0 1 1 01110001 0    0 
 9860000000  +1               0 1 0 01110001 0    0 
 9865000000  +1               0 1 1 01110001 0    0 
 9870000000  +1               0 1 0 01110001 0    0 
 9875000000  +1               0 1 1 01110001 0    0 
 9880000000  +1               0 1 0 01110001 0    0 
 9885000000  +1               0 1 1 01110001 0    0 
 9890000000  +1               0 1 0 01110001 0    0 
 9895000000  +1               0 1 1 01110001 0    0 
 9900000000  +1               0 1 0 01110001 0    0 
 9905000000  +1               0 1 1 01110001 0    0 
 9910000000  +1               0 1 0 01110001 0    0 
 9915000000  +1               0 1 1 01110001 0    0 
 9920000000  +1               0 1 0 01110001 0    0 
 9925000000  +1               0 1 1 01110001 0    0 
 9930000000  +1               0 1 0 01110001 0    0 
 9935000000  +1               0 1 1 01110001 0    0 
 9940000000  +1               0 1 0 01110001 0    0 
 9945000000  +1               0 1 1 01110001 0    0 
 9950000000  +1               0 1 0 01110001 0    0 
 9955000000  +1               0 1 1 01110001 0    0 
 9960000000  +1               0 1 0 01110001 0    0 
 9965000000  +1               0 1 1 01110001 0    0 
 9970000000  +1               0 1 0 01110001 0    0 
 9975000000  +1               0 1 1 01110001 0    0 
 9980000000  +1               0 1 0 01110001 0    0 
 9985000000  +1               0 1 1 01110001 0    0 
 9990000000  +1               0 1 0 01110001 0    0 
 9995000000  +1               0 1 1 01110001 0    0 
 1000000000  +1               0 1 0 01110001 0    0 
 1000500000  +1               0 1 1 01110001 0    0 
 1001000000  +1               0 1 0 01110001 0    0 
 1001500000  +1               0 1 1 01110001 0    0 
 1002000000  +1               0 1 0 01110001 0    0 
 1002500000  +1               0 1 1 01110001 0    0 
 1003000000  +1               0 1 0 01110001 0    0 
 1003500000  +1               0 1 1 01110001 0    0 
 1004000000  +1               0 1 0 01110001 0    0 
 1004500000  +1               0 1 1 01110001 0    0 
 1005000000  +1               0 1 0 01110001 0    0 
 1005500000  +1               0 1 1 01110001 0    0 
 1006000000  +1               0 1 0 01110001 0    0 
 1006500000  +1               0 1 1 01110001 0    0 
 1007000000  +1               0 1 0 01110001 0    0 
 1007500000  +1               0 1 1 01110001 0    0 
 1008000000  +1               0 1 0 01110001 0    0 
 1008500000  +1               0 1 1 01110001 0    0 
 1009000000  +1               0 1 0 01110001 0    0 
 1009500000  +1               0 1 1 01110001 0    0 
 1010000000  +1               0 1 0 01110001 0    0 
 1010500000  +1               0 1 1 01110001 0    0 
 1011000000  +1               0 1 0 01110001 0    0 
 1011500000  +1               0 1 1 01110001 0    0 
 1012000000  +1               0 1 0 01110001 0    0 
 1012500000  +1               0 1 1 01110001 0    0 
 1013000000  +1               0 1 0 01110001 0    0 
 1013500000  +1               0 1 1 01110001 0    0 
 1014000000  +1               0 1 0 01110001 0    0 
 1014500000  +1               0 1 1 01110001 0    0 
 1015000000  +1               0 1 0 01110001 0    0 
 1015500000  +1               0 1 1 01110001 0    0 
 1016000000  +1               0 1 0 01110001 0    0 
 1016500000  +1               0 1 1 01110001 0    0 
 1017000000  +1               0 1 0 01110001 0    0 
 1017500000  +1               0 1 1 01110001 0    0 
 1018000000  +1               0 1 0 01110001 0    0 
 1018500000  +1               0 1 1 01110001 0    0 
 1019000000  +1               0 1 0 01110001 0    0 
 1019500000  +1               0 1 1 01110001 0    0 
 1020000000  +1               0 1 0 01110001 0    0 
 1020500000  +1               0 1 1 01110001 0    0 
 1021000000  +1               0 1 0 01110001 0    0 
 1021500000  +1               0 1 1 01110001 0    0 
 1022000000  +1               0 1 0 01110001 0    0 
 1022500000  +1               0 1 1 01110001 0    0 
 1023000000  +1               0 1 0 01110001 0    0 
 1023500000  +1               0 1 1 01110001 0    0 
 1024000000  +1               0 1 0 01110001 0    0 
 1024500000  +1               0 1 1 01110001 0    0 
 1025000000  +1               0 1 0 01110001 0    0 
 1025500000  +1               0 1 1 01110001 0    0 
 1026000000  +1               0 1 0 01110001 0    0 
 1026500000  +1               0 1 1 01110001 0    0 
 1027000000  +1               0 1 0 01110001 0    0 
 1027500000  +1               0 1 1 01110001 0    0 
 1028000000  +1               0 1 0 01110001 0    0 
 1028500000  +1               0 1 1 01110001 0    0 
 1029000000  +1               0 1 0 01110001 0    0 
 1029500000  +1               0 1 1 01110001 0    0 
 1030000000  +1               0 1 0 01110001 0    0 
 1030500000  +1               0 1 1 01110001 0    0 
 1031000000  +1               0 1 0 01110001 0    0 
 1031500000  +1               0 1 1 01110001 0    0 
 1032000000  +1               0 1 0 01110001 0    0 
 1032500000  +1               0 1 1 01110001 0    0 
 1033000000  +1               0 1 0 01110001 0    0 
 1033500000  +1               0 1 1 01110001 0    0 
 1034000000  +1               0 1 0 01110001 0    0 
 1034500000  +1               0 1 1 01110001 0    0 
